	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000460.1_16	QGNH01000460.1	QGNH01000460.1	16	10064	10984	1	E																								0	False	
QGNH01000460.1_17	QGNH01000460.1	QGNH01000460.1	17	11045	12421	1	E																								0	False	
QGNH01000460.1_18	QGNH01000460.1	QGNH01000460.1	18	12490	12906	1	E																								0	False	
QGNH01000460.1_19	QGNH01000460.1	QGNH01000460.1	19	12906	13181	1	E																								0	False	
QGNH01000460.1_20	QGNH01000460.1	QGNH01000460.1	20	13217	14143	1	E																					VOG12454	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000460.1_21	QGNH01000460.1	QGNH01000460.1	21	14143	15591	1	D			YP_009222582.1	YP_009222582.1 head closure Hc3 [Rhodoferax phage P26218]	False	0.302	218.0	3.925e-59								Phage stabilisation protein [PF11134.11]					VOG10156	sp|P26749|VG10_BPP22 Packaged DNA stabilization protein gp10; Xh	Xh	0	False	
QGNH01000460.1_22	QGNH01000460.1	QGNH01000460.1	22	15591	16547	1	E																								0	False	
QGNH01000460.1_23	QGNH01000460.1	QGNH01000460.1	23	16547	17002	1	E																								0	False	
QGNH01000460.1_24	QGNH01000460.1	QGNH01000460.1	24	17002	17835	1	E																								0	False	
QGNH01000460.1_25	QGNH01000460.1	QGNH01000460.1	25	17838	18974	1	E																								0	False	
QGNH01000460.1_26	QGNH01000460.1	QGNH01000460.1	26	18974	20188	1	E																								0	False	
QGNH01000460.1_27	QGNH01000460.1	QGNH01000460.1	27	20196	21605	1	D			YP_010644666.1	YP_010644666.1 hypothetical protein PP187_gp183 [Klebsiella phage vB_KvM-Eowyn]	False	0.371	104.0	5.6100000000000005e-22								Transglycosylase SLT domain [PF01464.23]; Transglycosylase-like domain [PF06737.17]								0	False	
QGNH01000460.1_28	QGNH01000460.1	QGNH01000460.1	28	21605	23680	1	E																								0	False	
QGNH01000460.1_29	QGNH01000460.1	QGNH01000460.1	29	23680	25848	1	E			YP_009222576.1	YP_009222576.1 hypothetical protein AXJ08_gp26 [Rhodoferax phage P26218]	False	0.293	69.0	1.089e-10													VOG00907	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000460.1_30	QGNH01000460.1	QGNH01000460.1	30	25857	26513	1	E																								0	False	
QGNH01000460.1_31	QGNH01000460.1	QGNH01000460.1	31	26513	27538	1	E																								0	False	
QGNH01000460.1_32	QGNH01000460.1	QGNH01000460.1	32	27559	28227	1	D			YP_010671473.1	YP_010671473.1 endolysin [Rhizobium phage RHph_Y65]	False	0.425	139.0	5.006e-36								Chitinase class I [PF00182.22]	GH19	GH19 chitinase (EC 3.2.1.14); lysozyme (EC 3.2.1.17); [reducing end] chitinase (EC 3.2.1.201)	3.2.1.14,3.2.1.17	GH19.hmm				0	False	
QGNH01000460.1_33	QGNH01000460.1	QGNH01000460.1	33	28219	28920	-1	C	K03787	5'/3'-nucleotidase [EC:3.1.3.5 3.1.3.6]														Survival protein SurE [PF01975.20]								0	False	
QGNH01000460.1_34	QGNH01000460.1	QGNH01000460.1	34	28898	29230	-1	E			YP_009639461.1	YP_009639461.1 hypothetical protein FGG64_gp35 [Salinibacter phage M8CR30-2]	False	0.419	79.0	3.688e-17													VOG34729	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000460.1_35	QGNH01000460.1	QGNH01000460.1	35	29214	29393	-1	E																								0	False	
QGNH01000460.1_36	QGNH01000460.1	QGNH01000460.1	36	29383	29628	-1	E																								0	False	
QGNH01000460.1_37	QGNH01000460.1	QGNH01000460.1	37	29603	29809	-1	E																								0	False	
QGNH01000460.1_38	QGNH01000460.1	QGNH01000460.1	38	29862	30758	-1	D			YP_009168419.1	YP_009168419.1 putative exonuclease [Citrobacter phage CVT22]	False	0.299	135.0	2.449e-33								5'-3' exonuclease, C-terminal SAM fold [PF01367.23]					VOG07202	sp|P13319|RNH_BPT4 Ribonuclease H; Xr	Xr	0	False	V
QGNH01000460.1_39	QGNH01000460.1	QGNH01000460.1	39	30962	31582	-1	E																								0	False	
QGNH01000460.1_40	QGNH01000460.1	QGNH01000460.1	40	31549	33009	-1	C	K06415	stage V sporulation protein R														SpoVR like protein [PF04293.16]								0	False	
QGNH01000460.1_41	QGNH01000460.1	QGNH01000460.1	41	33009	33293	-1	E																								0	False	
QGNH01000460.1_42	QGNH01000460.1	QGNH01000460.1	42	33295	34038	-1	D			YP_010111136.1	YP_010111136.1 DNA polymerase exonuclease subunit [uncultured phage cr108_1]	False	0.372	148.0	1.263e-38								RNase_H superfamily [PF13482.9]					VOG01302	sp|P00581|DPOL_BPT7 DNA-directed DNA polymerase; XhXr	Xh;Xr	0	False	V
QGNH01000460.1_43	QGNH01000460.1	QGNH01000460.1	43	34031	35197	-1	C	K09786	uncharacterized protein	YP_007676939.1	YP_007676939.1 sporulation protein [Bacillus phage vB_BceM_Bc431v3]	False	0.287	64.0	1.005e-09								Protein of unknown function (DUF444) [PF04285.15]					VOG02626	sp|A9VTN6|Y466_BACMK UPF0229 protein BcerKBAB4_0466; Xu	Xu	0	False	
QGNH01000460.1_44	QGNH01000460.1	QGNH01000460.1	44	35199	37112	-1	C	K07180	serine protein kinase	YP_874072.1	YP_874072.1 serine kinase [Thermus phage phiYS40]	False	0.245	196.0	1.718e-50								PrkA AAA domain [PF08298.14]; PrkA serine protein kinase C-terminal domain [PF06798.15]					VOG36316	sp|P39134|PRKA_BACSU Protein PrkA; Xu	Xu	0	False	
QGNH01000460.1_45	QGNH01000460.1	QGNH01000460.1	45	37124	37240	-1	E																								0	False	
QGNH01000460.1_46	QGNH01000460.1	QGNH01000460.1	46	37256	37582	-1	D																dATP/dGTP diphosphohydrolase, N-terminal [PF18909.3]								0	False	
QGNH01000460.1_47	QGNH01000460.1	QGNH01000460.1	47	37579	39531	-1	D			YP_009784151.1	YP_009784151.1 DNA polymerase [Vibrio phage JSF7]	False	0.245	249.0	6.376e-68								DNA polymerase family A [PF00476.23]					VOG00075	sp|O64235|DPOL_BPMD2 DNA polymerase; XhXr	Xh;Xr	0	False	V
QGNH01000460.1_48	QGNH01000460.1	QGNH01000460.1	48	39528	40106	-1	D			YP_008126087.1	YP_008126087.1 ATP-dependent protease [Alteromonas phage vB_AmaP_AD45-P1]	False	0.325	81.0	2.64e-16	MER1017054	S14	MER1017054 - family S14 unassigned peptidases (Dechloromonas aromatica) [S14.UPW]#S14#{peptidase unit: 56-182}~source Q47EQ9~	False	74.0	1.267e-13	0.34	Clp protease [PF00574.26]								0	False	P
QGNH01000460.1_49	QGNH01000460.1	QGNH01000460.1	49	40278	41528	-1	D			YP_009807892.1	YP_009807892.1 hypothetical protein HOT83_gp49 [Sphingomonas phage Scott]	False	0.265	151.0	1.299e-37								DnaB-like helicase C terminal domain [PF03796.18]					VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xh;Xr	0	False	V
QGNH01000460.1_50	QGNH01000460.1	QGNH01000460.1	50	41521	41697	-1	E																								0	False	
QGNH01000460.1_51	QGNH01000460.1	QGNH01000460.1	51	41697	41942	-1	E																								0	False	
QGNH01000460.1_52	QGNH01000460.1	QGNH01000460.1	52	41945	42619	-1	D			YP_009622546.1	YP_009622546.1 DNA primase [Pseudomonas phage PollyC]	False	0.328	88.0	1.852e-18								Toprim-like [PF13155.9]					VOG00694	REFSEQ DNA primase; Xu	Xu	0	False	F
QGNH01000460.1_53	QGNH01000460.1	QGNH01000460.1	53	42815	43021	-1	E																								0	False	F
QGNH01000460.1_54	QGNH01000460.1	QGNH01000460.1	54	43139	43330	-1	E																								0	False	F
QGNH01000460.1_55	QGNH01000460.1	QGNH01000460.1	55	43966	44631	1	C	K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]														Clp protease [PF00574.26]								0	False	F
QGNH01000460.1_56	QGNH01000460.1	QGNH01000460.1	56	44676	45152	1	D																L,D-transpeptidase catalytic domain [PF13645.9]								0	False	F
QGNH01000460.1_57	QGNH01000460.1	QGNH01000460.1	57	45314	45481	1	E																								0	False	F
QGNH01000460.1_58	QGNH01000460.1	QGNH01000460.1	58	45487	45738	1	E																								0	False	F
QGNH01000460.1_59	QGNH01000460.1	QGNH01000460.1	59	45738	45953	1	E																								0	False	F
QGNH01000460.1_60	QGNH01000460.1	QGNH01000460.1	60	46270	46800	1	C	K08307	membrane-bound lytic murein transglycosylase D [EC:4.2.2.-]	NP_046584.1	NP_046584.1 tail length tape measure protein [Bacillus phage SPBc2]	False	0.299	61.0	1.149e-09								Transglycosylase SLT domain [PF01464.23]	GH23	GH23 lysozyme type G (EC 3.2.1.17); peptidoglycan lyase (EC 4.2.2.n1) also known in the literature as peptidoglycan lytic transglycosylase; chitinase (EC 3.2.1.14)	3.2.1.17,3.2.1.17_or_4.2.2.n1,4.2.2.n1	GH23.hmm				0	False	F
QGNH01000460.1_61	QGNH01000460.1	QGNH01000460.1	61	46812	47180	1	D																Bacterial regulatory protein, Fis family [PF02954.22]								0	False	F
