	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001221.1_11	QGNH01001221.1	QGNH01001221.1	11	3646	4083	-1	E			YP_009788136.1	YP_009788136.1 replication initiation protein [Streptomyces phage Ididsumtinwong]	False	0.32	71.0	1.424e-13													VOG32790	REFSEQ replication initiation protein; Xu	Xu	0	False	F
QGNH01001221.1_12	QGNH01001221.1	QGNH01001221.1	12	4489	4938	1	E																								1	False	F
QGNH01001221.1_13	QGNH01001221.1	QGNH01001221.1	13	4935	5117	1	E																								0	False	F
QGNH01001221.1_14	QGNH01001221.1	QGNH01001221.1	14	5223	5498	1	E																								0	False	
QGNH01001221.1_15	QGNH01001221.1	QGNH01001221.1	15	5495	6025	1	D																Protein of unknown function (DUF551) [PF04448.15]								0	False	
QGNH01001221.1_16	QGNH01001221.1	QGNH01001221.1	16	6022	7680	1	C	K06400	site-specific DNA recombinase	YP_008130182.1	YP_008130182.1 integrase [Rhizobium phage RR1-A]	False	0.295	195.0	9.126000000000001e-51								Resolvase, N terminal domain [PF00239.24]; Recombinase [PF07508.16]					VOG00303	sp|P03014|PINE_ECOLI Serine recombinase PinE; Xr	Xr	0	False	V
QGNH01001221.1_17	QGNH01001221.1	QGNH01001221.1	17	8134	8604	1	D			YP_007673350.1	YP_007673350.1 DNA methyltransferase [Psychrobacter phage pOW20-A]	False	0.597	158.0	1.899e-43								ParB/Sulfiredoxin domain [PF02195.21]					VOG02645	sp|P77174|YBDM_ECOLI Uncharacterized protein YbdM; Xu	Xu	0	False	
QGNH01001221.1_18	QGNH01001221.1	QGNH01001221.1	18	8594	9256	1	E			YP_009801524.1	YP_009801524.1 Mom-like DNA modification protein [Microbacterium phage Appa]	False	0.572	214.0	8.018e-62													VOG04476	sp|P06018|MOM_BPMU Methylcarbamoylase mom; XhXp	Xh;Xp	0	False	
QGNH01001221.1_19	QGNH01001221.1	QGNH01001221.1	19	9389	9895	-1	E																								0	False	
QGNH01001221.1_20	QGNH01001221.1	QGNH01001221.1	20	9892	10053	-1	E																								0	False	
QGNH01001221.1_21	QGNH01001221.1	QGNH01001221.1	21	10053	10430	-1	E																								0	False	
QGNH01001221.1_22	QGNH01001221.1	QGNH01001221.1	22	10427	10720	-1	E																								0	False	
QGNH01001221.1_23	QGNH01001221.1	QGNH01001221.1	23	10717	11220	-1	D			YP_008766915.1	YP_008766915.1 endolysin [Shigella phage SfIV]	False	0.328	88.0	4.377e-19									GH104	GH104 peptidoglycan lytic transglycosylase (EC 3.2.1.-)	4.2.2.n1	GH104.hmm				0	False	
QGNH01001221.1_24	QGNH01001221.1	QGNH01001221.1	24	11228	11428	-1	E																								0	False	
QGNH01001221.1_25	QGNH01001221.1	QGNH01001221.1	25	11542	12678	-1	E																								0	False	
QGNH01001221.1_26	QGNH01001221.1	QGNH01001221.1	26	12708	16406	-1	D			YP_224010.1	YP_224010.1 tail protein [Alphaproteobacteria phage PhiJL001]	False	0.187	203.0	7.048999999999999e-51								Putative phage tail protein [PF13550.9]					VOG02462	REFSEQ tail protein; Xu	Xu	0	False	
QGNH01001221.1_27	QGNH01001221.1	QGNH01001221.1	27	16399	16809	-1	D			YP_009600751.1	YP_009600751.1 minor tail protein [Sphingobium phage Lacusarx]	False	0.322	70.0	2.665e-13	MER0086682	C40	MER0086682 - family C40 unassigned peptidases (Burkholderia phymatum) [C40.UPW]#C40#{peptidase unit: 9-131}~source EAU99870~	False	0.384	74.0	2.134e-14	NlpC/P60 family [PF00877.22]								0	False	P
QGNH01001221.1_28	QGNH01001221.1	QGNH01001221.1	28	16812	17777	-1	D			YP_009126440.1	YP_009126440.1 tail assembly protein [Paracoccus phage vB_PmaS-R3]	False	0.3	133.0	1.579e-32								Uncharacterized conserved protein (DUF2163) [PF09931.12]; Phage conserved hypothetical protein BR0599 [PF09356.13]					VOG04054	REFSEQ tail assembly protein; Xu	Xu	0	False	
QGNH01001221.1_29	QGNH01001221.1	QGNH01001221.1	29	17884	18525	-1	D			YP_009603877.1	YP_009603877.1 glycoside hydrolase [Roseobacter phage RDJL Phi 2]	False	0.338	111.0	1.541e-26								Conserved hypothetical protein 2217 (DUF2460) [PF09343.13]								0	False	
QGNH01001221.1_30	QGNH01001221.1	QGNH01001221.1	30	18522	21197	-1	E			YP_009290922.1	YP_009290922.1 endolysin [Propionibacterium phage PFR2]	False	0.229	79.0	1.477e-13													VOG03921	sp|P51731|TMP_BPHC1 Probable tape measure protein; Xs	Xs	0	False	V
QGNH01001221.1_31	QGNH01001221.1	QGNH01001221.1	31	21194	21373	-1	E																								0	False	
QGNH01001221.1_32	QGNH01001221.1	QGNH01001221.1	32	21514	21780	-1	E																								0	False	
QGNH01001221.1_33	QGNH01001221.1	QGNH01001221.1	33	21777	22199	-1	D																Lambda phage tail tube protein, TTP [PF16461.8]					VOG00377	sp|P85503|STRU3_BPPAJ Structural protein 3; Xs	Xs	0	False	V
QGNH01001221.1_34	QGNH01001221.1	QGNH01001221.1	34	22203	22595	-1	E																								0	False	
QGNH01001221.1_35	QGNH01001221.1	QGNH01001221.1	35	22592	23047	-1	E																								0	False	
QGNH01001221.1_36	QGNH01001221.1	QGNH01001221.1	36	23062	24657	-1	E																								0	False	
QGNH01001221.1_37	QGNH01001221.1	QGNH01001221.1	37	24638	24958	-1	E																								0	False	
QGNH01001221.1_38	QGNH01001221.1	QGNH01001221.1	38	24971	26218	-1	E			YP_009276421.1	YP_009276421.1 head decoration [Gordonia phage GMA4]	False	0.291	78.0	1.024e-13																0	False	
QGNH01001221.1_39	QGNH01001221.1	QGNH01001221.1	39	26232	26966	-1	D																Phage head-tail joining protein [PF05521.14]								0	False	
QGNH01001221.1_40	QGNH01001221.1	QGNH01001221.1	40	26963	27169	-1	E																								0	False	
QGNH01001221.1_41	QGNH01001221.1	QGNH01001221.1	41	27166	27348	-1	E																								0	False	
QGNH01001221.1_42	QGNH01001221.1	QGNH01001221.1	42	27345	27494	-1	E																								0	False	
QGNH01001221.1_43	QGNH01001221.1	QGNH01001221.1	43	27491	27964	-1	E																								0	False	
QGNH01001221.1_44	QGNH01001221.1	QGNH01001221.1	44	27961	28113	-1	E																								0	False	
QGNH01001221.1_45	QGNH01001221.1	QGNH01001221.1	45	28110	28520	-1	E			YP_009173776.1	YP_009173776.1 alpha-2;3-sialyltransferase [Pseudomonas phage D3]	False	0.497	83.0	6.108e-18													VOG03892	REFSEQ alpha-2;3-sialyltransferase; Xu	Xu	0	False	
QGNH01001221.1_46	QGNH01001221.1	QGNH01001221.1	46	28607	28924	-1	E																								0	False	
QGNH01001221.1_47	QGNH01001221.1	QGNH01001221.1	47	29047	29295	-1	E																								0	False	
QGNH01001221.1_48	QGNH01001221.1	QGNH01001221.1	48	29320	30672	-1	D			YP_007673307.1	YP_007673307.1 hypothetical protein TVGG_00051 [Tetraselmis viridis virus S20]	False	0.407	276.0	2.871e-79								Phage capsid family [PF05065.16]					VOG00134	sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17; Xs	Xs	0	False	V
QGNH01001221.1_49	QGNH01001221.1	QGNH01001221.1	49	30688	31362	-1	C	K06904	uncharacterized protein	YP_009324791.1	YP_009324791.1 major head protein [Salmonella phage 118970_sal3]	False	0.506	194.0	1.1899999999999999e-54	MER0236864	S78	MER0236864 - prohead peptidase (bacteriophage HK97) (Acinetobacter radioresistens) [S78.001]#S78#{peptidase unit: 6-197}~source EET82849~	False	0.588	219.0	2.936e-63	Caudovirus prohead serine protease [PF04586.20]					VOG02183	sp|D3WAC4|PRO_BPLP2 Probable capsid maturation protease; XhXs	Xs;Xh	0	False	VP
QGNH01001221.1_50	QGNH01001221.1	QGNH01001221.1	50	31359	32627	-1	D			NP_945033.1	NP_945033.1 portal protein [Burkholderia phage phi1026b]	False	0.479	327.0	1.9519999999999998e-97								Phage portal protein [PF04860.15]					VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xs;Xh;Xp;Xr	0	False	VF
QGNH01001221.1_51	QGNH01001221.1	QGNH01001221.1	51	32663	34342	-1	D			YP_009275664.1	YP_009275664.1 terminase large subunit [Pseudomonas phage phi2]	True	0.538	587.0	1.821e-184								Terminase large subunit, endonuclease domain [PF20441.1]; Terminase large subunit, ATPase domain [PF03354.18]					VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01001221.1_52	QGNH01001221.1	QGNH01001221.1	52	34350	34790	-1	D																Phage terminase, small subunit [PF05119.15]					VOG00738	REFSEQ terminase small subunit; Xu	Xu	0	False	F
QGNH01001221.1_53	QGNH01001221.1	QGNH01001221.1	53	34823	35365	-1	D			YP_010082061.1	YP_010082061.1 HNH endonuclease [Ralstonia phage Dina]	False	0.637	99.0	7.945e-23								HNH endonuclease [PF01844.26]								1	False	F
QGNH01001221.1_54	QGNH01001221.1	QGNH01001221.1	54	35375	35821	-1	C	K01160	crossover junction endodeoxyribonuclease RusA [EC:3.1.21.10]	YP_009226861.1	YP_009226861.1 RusA family crossover junction endodeoxyribonuclease [Shigella phage 75/02 Stx]	False	0.37	77.0	1.442e-15								Endodeoxyribonuclease RusA [PF05866.14]					VOG00400	sp|P45911|YQAN_BACSU Uncharacterized protein YqaN; Xu	Xu	0	False	F
QGNH01001221.1_55	QGNH01001221.1	QGNH01001221.1	55	35821	35973	-1	E																								0	False	F
QGNH01001221.1_56	QGNH01001221.1	QGNH01001221.1	56	35984	36211	-1	E																								0	False	F
